# Bivariate results
# Nyquist frequency: 0.4
# Actual number of segments: 2
# Effective number of segments: 1.9971161642588102
# Segment start and end points: [[0, 90], [45, 136]]
# Segments detrended: True
# Trend type: linear
# Window applied: BlackmanHarris
# Segment-averaged -6dB main lobe half width: 0.005182187684504628
# Rayleigh resolution (1/2 best-case resolution limit): 0.0013889441380001558
# C2xy 5% FAP (analytical): 0.9504313379999085
# C2xy 1% FAP (analytical): 0.9901323065915728
# C2xy 0.1% FAP (analytical): 0.9990197801993829
# Number of bootstrap iterations: 10000
# Sxx 5% FAP (bootstrap): 127.16427239565279
# Sxx 1% FAP (bootstrap): 148.2554216448613
# Syy 5% FAP (bootstrap): 0.00028904306483993984
# Syy 1% FAP (bootstrap): 0.00034426184364817346
# Sxx 0.1% FAP (bootstrap): 177.8575987696933
# Syy 0.1% FAP (bootstrap): 0.00040809533658653195
# frequency,Welch_pow_x,Welch_pow_y,cross_real,cross_imag,phase,coh,coh_raw,coh_transformed,coh_boot_FAP_5,coh_transformed_boot_FAP_5,coh_boot_FAP_1,coh_transformed_boot_FAP_1,coh_boot_FAP_01,coh_transformed_boot_FAP_01
1.20789779e-02,4.04181275e+01,4.38683628e-05,-1.32535534e+02,4.01807989e+01,-1.25472452e+02,0.00000000e+00,1.31166873e-01,0.00000000e+00,9.45819094e-01,2.52857314e+00,9.89834669e-01,3.72589381e+00,9.98484940e-01,5.07310835e+00
1.23112660e-02,3.95334406e+01,3.89751340e-05,-1.18747512e+02,7.25852481e+01,-1.27645802e+02,0.00000000e+00,1.52429018e-01,0.00000000e+00,9.43550843e-01,2.49879165e+00,9.89865134e-01,3.72802398e+00,9.99159623e-01,5.48939688e+00
1.25435540e-02,3.87599472e+01,3.32162119e-05,-1.00810465e+02,1.02346733e+02,-1.29385102e+02,0.00000000e+00,1.94368305e-01,0.00000000e+00,9.45069705e-01,2.51860197e+00,9.89068362e-01,3.67430484e+00,9.99080875e-01,5.42611837e+00
1.27758420e-02,3.81416449e+01,2.71185424e-05,-7.92418601e+01,1.27751479e+02,-1.30695391e+02,0.00000000e+00,2.64933343e-01,0.00000000e+00,9.45308412e-01,2.52176369e+00,9.87272791e-01,3.56628516e+00,9.98064169e-01,4.89981466e+00
1.30081301e-02,3.76835313e+01,2.12503037e-05,-5.45898038e+01,1.47514091e+02,-1.31631169e+02,1.78786747e-01,3.74619504e-01,2.55220728e-01,9.49257993e-01,2.57612111e+00,9.86818554e-01,3.54136240e+00,9.97561932e-01,4.73679652e+00
1.32404181e-02,3.73532165e+01,1.61770385e-05,-2.74280945e+01,1.60913713e+02,-1.32306667e+02,4.26267282e-01,5.34683385e-01,6.42999310e-01,9.47417188e-01,2.55029247e+00,9.88108228e-01,3.61452334e+00,9.98580228e-01,5.11891862e+00
1.34727062e-02,3.70871140e+01,1.24200597e-05,1.63052066e+00,1.67868247e+02,-1.32895707e+02,7.08512809e-01,7.41875137e-01,1.24863093e+00,9.47280569e-01,2.54841077e+00,9.88900140e-01,3.66346220e+00,9.98567477e-01,5.11269199e+00
1.37049942e-02,3.68002902e+01,1.04195776e-05,3.19061568e+01,1.68941867e+02,-1.33614937e+02,9.32612675e-01,9.34744866e-01,2.36974698e+00,9.48778915e-01,2.56931277e+00,9.88805492e-01,3.65743342e+00,9.98910929e-01,5.30626651e+00
1.39372822e-02,3.63986893e+01,1.05040846e-05,6.26155339e+01,1.65286942e+02,-1.34689635e+02,9.90728108e-01,9.90770759e-01,3.79116763e+00,9.47388494e-01,2.54989686e+00,9.90474556e-01,3.77202813e+00,9.99013514e-01,5.37615284e+00
1.41695703e-02,3.57923324e+01,1.28670628e-05,9.28380481e+01,1.58526782e+02,-1.36310538e+02,8.82369963e-01,8.88585518e-01,1.95779589e+00,9.47489695e-01,2.55129306e+00,9.89577420e-01,3.70815635e+00,9.98433082e-01,5.04922987e+00
