# Bivariate results
# Nyquist frequency: 0.4
# Actual number of segments: 3
# Effective number of segments: 3
# Segment start and end points: [[0, 185], [185, 305], [305, 459]]
# Segments detrended: True
# Trend type: linear
# Window applied: None
# Segment-averaged -6dB main lobe half width: 0.007665767542899817
# Rayleigh resolution (1/2 best-case resolution limit): 0.0019095697758963275
# C2xy 5% FAP (analytical): 0.7763932022500211
# C2xy 1% FAP (analytical): 0.9
# C2xy 0.1% FAP (analytical): 0.9683772233983162
# Number of bootstrap iterations: 10000
# Sxx 5% FAP (bootstrap): 0.17204801436198353
# Sxx 1% FAP (bootstrap): 0.19802381570165234
# Syy 5% FAP (bootstrap): 4.418430025201899e-05
# Syy 1% FAP (bootstrap): 5.103410245087288e-05
# Sxx 0.1% FAP (bootstrap): 0.2348886361539738
# Syy 0.1% FAP (bootstrap): 5.8750823139899746e-05
# frequency,Welch_pow_x,Welch_pow_y,cross_real,cross_imag,phase,coh,coh_raw,coh_transformed,coh_boot_FAP_5,coh_transformed_boot_FAP_5,coh_boot_FAP_1,coh_transformed_boot_FAP_1,coh_boot_FAP_01,coh_transformed_boot_FAP_01
7.64818356e-03,1.56203572e-05,9.96185565e-06,5.09506973e-01,1.38897295e-01,-2.06496709e+01,3.93064049e-01,4.82375691e-01,8.30837684e-01,8.88763629e-01,2.83202042e+00,9.54059321e-01,3.75031484e+00,9.87895803e-01,5.10128048e+00
8.03059273e-03,1.39175146e-05,1.08430809e-05,4.98658429e-01,1.05669827e-01,-9.73020788e+00,3.67415410e-01,4.63396511e-01,7.70863724e-01,8.79424669e-01,2.74644628e+00,9.50225902e-01,3.66820623e+00,9.86081677e-01,4.96071288e+00
8.41300191e-03,1.02400134e-05,1.04528668e-05,3.82110297e-01,6.79626283e-02,-1.28294525e+01,2.50097977e-01,3.78748937e-01,5.11034646e-01,8.65307686e-01,2.62818841e+00,9.43104838e-01,3.53083222e+00,9.84162584e-01,4.83059141e+00
8.79541109e-03,6.70087667e-06,9.40673869e-06,2.38841623e-01,2.64279970e-02,-1.92221295e+01,5.73323850e-02,2.46557557e-01,1.14790653e-01,8.53834841e-01,2.54027446e+00,9.42837132e-01,3.52600047e+00,9.82159458e-01,4.71046992e+00
9.17782027e-03,4.54037986e-06,8.59941923e-06,1.37427017e-01,-1.01657751e-02,-2.79430289e+01,0.00000000e+00,1.30899149e-01,0.00000000e+00,8.44704137e-01,2.47474213e+00,9.33255992e-01,3.36609641e+00,9.78520786e-01,4.52302721e+00
9.56022945e-03,3.80050005e-06,8.49031223e-06,9.69753553e-02,-3.56448410e-02,-4.14656861e+01,0.00000000e+00,8.90385870e-02,0.00000000e+00,8.38559232e-01,2.43259922e+00,9.28325351e-01,3.29227027e+00,9.81704374e-01,4.68505066e+00
9.94263862e-03,4.09505484e-06,9.07223149e-06,1.08075845e-01,-5.18112530e-02,-5.93644493e+01,0.00000000e+00,1.04066159e-01,0.00000000e+00,8.30496525e-01,2.37946997e+00,9.34422481e-01,3.38433120e+00,9.74954585e-01,4.36761115e+00
1.03250478e-02,5.22609032e-06,1.01159412e-05,1.59591571e-01,-5.94125848e-02,-6.69914747e+01,0.00000000e+00,1.47634766e-01,0.00000000e+00,8.26850900e-01,2.35619588e+00,9.25488282e-01,3.25197860e+00,9.82151014e-01,4.70999196e+00
1.07074570e-02,7.04170968e-06,1.11931683e-05,2.32574040e-01,-5.27007914e-02,-4.48271591e+01,0.00000000e+00,1.94187472e-01,0.00000000e+00,8.18515766e-01,2.30460740e+00,9.28105358e-01,3.28909138e+00,9.79695510e-01,4.57985709e+00
1.10898662e-02,9.07045420e-06,1.16943628e-05,2.88349734e-01,-3.29821030e-02,-1.48113899e+01,7.65435754e-03,2.13728597e-01,1.53090141e-02,8.13895013e-01,2.27692091e+00,9.25289881e-01,3.24921628e+00,9.75868240e-01,4.40523440e+00
