# Bivariate results
# Nyquist frequency: 0.4
# Actual number of segments: 3
# Effective number of segments: 3
# Segment start and end points: [[0, 185], [185, 305], [305, 459]]
# Segments detrended: True
# Trend type: linear
# Window applied: None
# Segment-averaged -6dB main lobe half width: 0.007665767542899817
# Rayleigh resolution (1/2 best-case resolution limit): 0.0019095697758963275
# C2xy 5% FAP (analytical): 0.7763932022500211
# C2xy 1% FAP (analytical): 0.9
# C2xy 0.1% FAP (analytical): 0.9683772233983162
# Number of bootstrap iterations: 10000
# Sxx 5% FAP (bootstrap): 0.006895912311251728
# Sxx 1% FAP (bootstrap): 0.00794326479528185
# Syy 5% FAP (bootstrap): 4.4244987306551874e-05
# Syy 1% FAP (bootstrap): 5.0831194570024794e-05
# Sxx 0.1% FAP (bootstrap): 0.009847965040995232
# Syy 0.1% FAP (bootstrap): 6.0139401204620424e-05
# frequency,Welch_pow_x,Welch_pow_y,cross_real,cross_imag,phase,coh,coh_raw,coh_transformed,coh_boot_FAP_5,coh_transformed_boot_FAP_5,coh_boot_FAP_1,coh_transformed_boot_FAP_1,coh_boot_FAP_01,coh_transformed_boot_FAP_01
7.64818356e-03,1.49284716e-03,9.96185565e-06,7.37454827e+00,-7.30855205e-01,-1.58233704e+02,9.61331163e-01,9.61817140e-01,3.92634465e+00,8.89376623e-01,2.83787080e+00,9.54616504e-01,3.76280125e+00,9.89847441e-01,5.27808802e+00
8.03059273e-03,1.51921713e-03,1.08430809e-05,7.79213470e+00,-4.26718591e-01,-1.24427375e+02,9.62423382e-01,9.62882615e-01,3.95555340e+00,8.76736288e-01,2.72296352e+00,9.53555398e-01,3.73914605e+00,9.87285039e-01,5.05174548e+00
8.41300191e-03,1.49459243e-03,1.04528668e-05,7.59282744e+00,-1.02361848e-01,-7.35816312e+01,9.60803847e-01,9.61303000e-01,3.91253120e+00,8.67318980e-01,2.64431110e+00,9.48953723e-01,3.64231543e+00,9.85362378e-01,4.90996178e+00
8.79541109e-03,1.44358483e-03,9.40673869e-06,7.06836635e+00,2.94828944e-02,-4.71173972e+01,9.57709684e-01,9.58289603e-01,3.83497241e+00,8.56745304e-01,2.56195629e+00,9.45907818e-01,3.58279427e+00,9.82743767e-01,4.74406393e+00
9.17782027e-03,1.40985601e-03,8.59941923e-06,6.65450462e+00,-2.74825596e-02,-2.20998478e+01,9.50532048e-01,9.51321901e-01,3.67453244e+00,8.44899884e-01,2.47610948e+00,9.39926785e-01,3.47484181e+00,9.82700104e-01,4.74151455e+00
9.56022945e-03,1.42009893e-03,8.49031223e-06,6.59018231e+00,-1.82320283e-01,4.85324322e+01,9.37651180e-01,9.38895756e-01,3.43648703e+00,8.38475452e-01,2.43203483e+00,9.36837259e-01,3.42309726e+00,9.77148020e-01,4.46037306e+00
9.94263862e-03,1.48377815e-03,9.07223149e-06,6.92458080e+00,-3.60399453e-01,5.02335334e+01,9.28654200e-01,9.30274737e-01,3.29703925e+00,8.32880007e-01,2.39493172e+00,9.27863082e-01,3.28560150e+00,9.79238973e-01,4.55739141e+00
1.03250478e-02,1.60546660e-03,1.01159412e-05,7.62080613e+00,-4.72568002e-01,2.36668040e+00,9.33551076e-01,9.34961096e-01,3.37067993e+00,8.26416153e-01,2.35345027e+00,9.24231134e-01,3.23459511e+00,9.80033125e-01,4.59679427e+00
1.07074570e-02,1.77198559e-03,1.11931683e-05,8.48244661e+00,-4.06855093e-01,-1.62732667e+01,9.46085255e-01,9.47020851e-01,3.58617106e+00,8.19119610e-01,2.30827206e+00,9.17600816e-01,3.14725487e+00,9.72325396e-01,4.26645338e+00
1.10898662e-02,1.93010416e-03,1.16943628e-05,9.08607271e+00,-1.60047547e-01,-1.76094091e+01,9.52194511e-01,9.52932947e-01,3.70956894e+00,8.07222166e-01,2.23800782e+00,9.15430405e-01,3.12012289e+00,9.78260920e-01,4.51086213e+00
