# Welch's spectral window
# Measured half main lobe width: 0.005353728489483733
# frequency power
-2.833652007648183591e-01 4.474179661448973722e-01
-2.829827915869981281e-01 5.511672246281495990e-01
-2.826003824091778416e-01 6.003532165183322888e-01
-2.822179732313575551e-01 5.482552301451251164e-01
-2.818355640535373241e-01 4.346041208071580453e-01
-2.814531548757170376e-01 3.479148051756600357e-01
-2.810707456978968066e-01 3.428280500712963530e-01
-2.806883365200765201e-01 3.934510600671701219e-01
-2.803059273422562336e-01 4.252442286807651128e-01
-2.799235181644359471e-01 3.895920301574650191e-01
-2.795411089866157162e-01 3.066754632192068009e-01
-2.791586998087954297e-01 2.389675104241720249e-01
-2.787762906309751987e-01 2.278049131438003305e-01
-2.783938814531549122e-01 2.576297835635423805e-01
-2.780114722753346257e-01 2.789374014071480667e-01
-2.776290630975143392e-01 2.609953286810952067e-01
-2.772466539196941082e-01 2.199574465788562694e-01
-2.768642447418738217e-01 1.978604408545426296e-01
-2.764818355640535907e-01 2.181062165084508009e-01
-2.760994263862333042e-01 2.629505059262328137e-01
-2.757170172084130177e-01 2.927349200553805431e-01
-2.753346080305927313e-01 2.849343852413718237e-01
-2.749521988527725003e-01 2.545833965571459578e-01
-2.745697896749522138e-01 2.385592847358326551e-01
-2.741873804971319828e-01 2.607772665973415172e-01
-2.738049713193116963e-01 3.108467630257871761e-01
-2.734225621414914098e-01 3.541039910648014488e-01
-2.730401529636711233e-01 3.626552489554381586e-01
-2.726577437858508923e-01 3.401645868009433582e-01
-2.722753346080306058e-01 3.195021248398360325e-01
-2.718929254302103748e-01 3.347967409864691657e-01
-2.715105162523900884e-01 3.904775241742240444e-01
-2.711281070745698019e-01 4.541501152682375086e-01
-2.707456978967495154e-01 4.828438580442850903e-01
-2.703632887189292844e-01 4.634887246453974763e-01
-2.699808795411089979e-01 4.310611457897595145e-01
-2.695984703632887669e-01 4.416644629532381350e-01
-2.692160611854684804e-01 5.184122426471649003e-01
-2.688336520076481939e-01 6.205798603112666623e-01
-2.684512428298279074e-01 6.733599240111202144e-01
-2.680688336520076764e-01 6.387148276095973021e-01
-2.676864244741873899e-01 5.595384856677504404e-01
-2.673040152963671590e-01 5.255325344958005074e-01
-2.669216061185468725e-01 5.851070900450763279e-01
-2.665391969407265860e-01 6.894670985776025773e-01
-2.661567877629062995e-01 7.316938370118514223e-01
-2.657743785850860685e-01 6.489901032476901310e-01
-2.653919694072658375e-01 4.863736122001720563e-01
-2.650095602294455510e-01 3.542556283693418795e-01
-2.646271510516252645e-01 3.211481007179357028e-01
-2.642447418738049780e-01 3.516113746231290249e-01
-2.638623326959846915e-01 3.519306928331001894e-01
-2.634799235181644605e-01 2.715056976798537747e-01
-2.630975143403442296e-01 1.511859855468130620e-01
