# Welch's spectral window
# Measured half main lobe width: 0.003118279569892496
# frequency power
-1.969354838709677646e-01 7.136924273726755752e-01
-1.968817204301075430e-01 7.086526223586213646e-01
-1.968279569892473213e-01 6.988695113802205761e-01
-1.967741935483870996e-01 6.856643461586228172e-01
-1.967204301075269057e-01 6.706595763306343327e-01
-1.966666666666666841e-01 6.555269962827771080e-01
-1.966129032258064624e-01 6.417605655657274699e-01
-1.965591397849462407e-01 6.305126631513714441e-01
-1.965053763440860191e-01 6.225119045343892044e-01
-1.964516129032258251e-01 6.180626739622970822e-01
-1.963978494623656035e-01 6.171105346802259195e-01
-1.963440860215053818e-01 6.193492249810339523e-01
-1.962903225806451601e-01 6.243416656905729223e-01
-1.962365591397849662e-01 6.316299078911119524e-01
-1.961827956989247446e-01 6.408145999407074411e-01
-1.961290322580645229e-01 6.515934722968118598e-01
-1.960752688172043012e-01 6.637581262743809107e-01
-1.960215053763441073e-01 6.771578518607560548e-01
-1.959677419354838857e-01 6.916456309089090704e-01
-1.959139784946236640e-01 7.070235177913227753e-01
-1.958602150537634423e-01 7.230019759733178342e-01
-1.958064516129032484e-01 7.391816344222986723e-01
-1.957526881720430267e-01 7.550589284877914364e-01
-1.956989247311828051e-01 7.700517788795150365e-01
-1.956451612903225834e-01 7.835394021236372630e-01
-1.955913978494623895e-01 7.949111760260870740e-01
-1.955376344086021678e-01 8.036212773624417105e-01
-1.954838709677419462e-01 8.092458837925236015e-01
-1.954301075268817245e-01 8.115381845989377840e-01
-1.953763440860215028e-01 8.104724715690605485e-01
-1.953225806451613089e-01 8.062660130155353544e-01
-1.952688172043010872e-01 7.993688831346889012e-01
-1.952150537634408656e-01 7.904186818430977146e-01
-1.951612903225806439e-01 7.801683194094687357e-01
-1.951075268817204500e-01 7.694061376347978154e-01
-1.950537634408602283e-01 7.588932694793436573e-01
-1.950000000000000067e-01 7.493399297806618842e-01
-1.949462365591397850e-01 7.414278225465351646e-01
-1.948924731182795911e-01 7.358666850854426178e-01
-1.948387096774193694e-01 7.334541427562473181e-01
-1.947849462365591477e-01 7.351000262829885390e-01
-1.947311827956989261e-01 7.417822260812764190e-01
-1.946774193548387322e-01 7.544219076455707107e-01
-1.946236559139785105e-01 7.736946766348286042e-01
-1.945698924731182888e-01 7.998206165562848913e-01
-1.945161290322580672e-01 8.323906177479148960e-01
-1.944623655913978733e-01 8.702829676060899189e-01
-1.944086021505376516e-01 9.117036077805690253e-01
-1.943548387096774299e-01 9.543525404626935771e-01
-1.943010752688172083e-01 9.956872337998219358e-01
-1.942473118279570143e-01 1.033232159565124153e+00
-1.941935483870967927e-01 1.064875428570336124e+00
-1.941397849462365710e-01 1.089101567093127221e+00
-1.940860215053763493e-01 1.105127127905267237e+00
-1.940322580645161277e-01 1.112927629861306222e+00
-1.939784946236559338e-01 1.113163464491857324e+00
-1.939247311827957121e-01 1.107025107791189011e+00
-1.938709677419354904e-01 1.096023577972863317e+00
-1.938172043010752688e-01 1.081752783347111002e+00
-1.937634408602150748e-01 1.065649343183974418e+00
-1.937096774193548532e-01 1.048775301970819918e+00
-1.936559139784946315e-01 1.031650555618107923e+00
-1.936021505376344098e-01 1.014163065809773778e+00
-1.935483870967742159e-01 9.955828666291386408e-01
-1.934946236559139943e-01 9.746959422279793950e-01
-1.934408602150537726e-01 9.500545436328130533e-01
-1.933870967741935509e-01 9.203126968199469848e-01
-1.933333333333333570e-01 8.845865277341198318e-01
-1.932795698924731354e-01 8.427580166463378708e-01
-1.932258064516129137e-01 7.956388049400979767e-01
-1.931720430107526920e-01 7.449331427090911673e-01
-1.931182795698924703e-01 6.929852869366933676e-01
-1.930645161290322764e-01 6.423543965623570440e-01
-1.930107526881720548e-01 5.953116075533377849e-01
-1.929569892473118331e-01 5.533830521654369283e-01
-1.929032258064516114e-01 5.170556098671102996e-01
-1.928494623655914175e-01 4.857210452826530300e-01
-1.927956989247311959e-01 4.578704025018467405e-01
-1.927419354838709742e-01 4.314845968710925295e-01
-1.926881720430107525e-01 4.045197735570760234e-01
-1.926344086021505586e-01 3.753692353547342098e-01
-1.925806451612903369e-01 3.432006341114161030e-01
-1.925268817204301153e-01 3.081079469765320988e-01
-1.924731182795698936e-01 2.710672790129762810e-01
-1.924193548387096997e-01 2.337293596367513160e-01
-1.923655913978494780e-01 1.981099194230140359e-01
-1.923118279569892564e-01 1.662489204019424738e-01
-1.922580645161290347e-01 1.399040567151450809e-01
-1.922043010752688408e-01 1.203276343836236772e-01
-1.921505376344086191e-01 1.081548184921870132e-01
-1.920967741935483974e-01 1.034084121996591832e-01
-1.920430107526881758e-01 1.056039096309270287e-01
-1.919892473118279819e-01 1.139214234242652973e-01
-1.919354838709677602e-01 1.274012005378137025e-01
-1.918817204301075385e-01 1.451193720984802760e-01
-1.918279569892473169e-01 1.663105663679671775e-01
-1.917741935483870952e-01 1.904213442161987735e-01
-1.917204301075269013e-01 2.170980722627391390e-01
-1.916666666666666796e-01 2.461282670608668233e-01
-1.916129032258064580e-01 2.773616752406707353e-01
-1.915591397849462363e-01 3.106353736796677589e-01
-1.915053763440860424e-01 3.457179207065734783e-01
-1.914516129032258207e-01 3.822768946494203846e-01
-1.913978494623655990e-01 4.198651560453563469e-01
-1.913440860215053774e-01 4.579178742463088647e-01
-1.912903225806451835e-01 4.957538924671996416e-01
-1.912365591397849618e-01 5.325796850060952048e-01
-1.911827956989247401e-01 5.674990440835019356e-01
-1.911290322580645185e-01 5.995343817673609577e-01
-1.910752688172043245e-01 6.276654792881644074e-01
-1.910215053763441029e-01 6.508880914710718502e-01
-1.909677419354838812e-01 6.682901773732620176e-01
-1.909139784946236595e-01 6.791382797804192961e-01
-1.908602150537634379e-01 6.829625599937895197e-01
-1.908064516129032440e-01 6.796271416062485970e-01
-1.907526881720430223e-01 6.693731545948886641e-01
-1.906989247311828006e-01 6.528253598144100334e-01
-1.906451612903225790e-01 6.309580408366665116e-01
-1.905913978494623851e-01 6.050221205605532671e-01
-1.905376344086021634e-01 5.764404785009266119e-01
-1.904838709677419417e-01 5.466833973202879227e-01
-1.904301075268817200e-01 5.171393714896340699e-01
-1.903763440860215261e-01 4.889984603101112937e-01
-1.903225806451613045e-01 4.631656421456309958e-01
